Date,Time,R_P,FdRt,OzasD,Fd_S,Gob_1,Gob2,SumGOB,WBT1,WBT2,Sp
9/11/2019,05:00:00,6828.640731,275706.0866,843.4000244,0.660000026,5254.655081,5282.201511,10536.85659,342.0366443,346.6650768,3.900000095
9/11/2019,09:00:00,6835.473553,282001.6391,844.9000244,0.680000007,4997.490245,5020.486564,10017.97681,342.2021177,345.0627654,
9/11/2019,13:00:00,6829.765561,281993.4863,844.9000244,0.680000007,4945.172521,4975.363389,9920.53591,342.4387887,345.2139046,
9/11/2019,17:00:00,6815.895197,274898.8581,844.9000244,0.680000007,4949.972781,4971.709886,9921.682666,342.6531313,345.4494016,
9/11/2019,21:00:00,6796.732694,262656.4709,844.9000244,0.680000007,5072.745354,5092.401901,10165.14726,343.1582284,346.6213075,
9/12/2019,01:00:00,6800.77188,262629.9341,844.9000244,0.680000007,5096.68681,5107.874772,10204.56158,343.1539158,347.0217956,
9/12/2019,05:00:00,6796.841954,260997.6766,844.9000244,0.680000007,5128.754376,5137.560214,10266.31459,343.105803,346.9312718,3.799999952
9/12/2019,09:00:00,6799.706515,260639.4714,847.2999878,0.689999998,5069.052369,5077.086829,10146.1392,342.4307087,345.5726804,
9/12/2019,13:00:00,6793.74815,260526.3401,847.2999878,0.689999998,4967.236993,4981.828521,9949.065514,342.055598,344.6574725,
9/12/2019,17:00:00,6789.513952,260461.7943,847.2999878,0.689999998,4952.250051,4968.345131,9920.595182,341.9520875,344.6346531,
9/12/2019,21:00:00,6792.96396,260741.8194,847.2999878,0.689999998,4972.797713,4990.274613,9963.072326,341.9813165,344.7338797,
9/13/2019,01:00:00,6795.726823,260600.4811,847.2999878,0.689999998,5002.965892,5014.030669,10016.99656,341.7768323,344.4845998,
9/13/2019,05:00:00,6798.265049,260347.604,847.2999878,0.689999998,5047.468402,5052.014645,10099.48305,342.0523399,345.0846053,4.400000095
9/13/2019,09:00:00,6797.736029,260142.0319,848.5,0.639999986,4992.434938,4994.868634,9987.303571,342.107767,344.6514041,
9/13/2019,13:00:00,6792.670505,259982.5857,848.5,0.639999986,4923.834679,4934.481606,9858.316285,342.065114,344.2929217,
9/13/2019,17:00:00,6784.377876,256828.7977,848.5,0.639999986,4896.392942,4906.481459,9802.874401,341.6206436,343.4980904,
9/13/2019,21:00:00,6785.799414,256001.0038,848.5,0.639999986,4941.970722,4952.71747,9894.688192,340.9243177,342.3873883,
9/14/2019,01:00:00,3573.917554,91583.69198,848.5,0.639999986,2688.396942,2721.567678,5409.96462,326.6975184,329.7445077,
9/14/2019,05:00:00,2814.174754,107.6217971,848.5,0.639999986,6070.081667,6214.565858,12284.64753,253.6141017,252.6262876,
9/14/2019,09:00:00,5924.306577,88145.97341,848.5,0.639999986,6006.141765,6838.235149,12844.37691,177.1593885,172.4420529,
9/14/2019,13:00:00,6147.420552,165413.9694,848.5,0.639999986,6182.024056,6847.90287,13029.92693,250.6705551,237.5891254,
9/14/2019,17:00:00,6007.901509,162506.6627,848.5,0.639999986,5433.810963,5896.077522,11329.88849,326.6925193,332.4060207,0.600000024
9/14/2019,21:00:00,6599.71666,163510.828,848.5,0.639999986,5995.261657,6244.730255,12239.99191,327.4329009,330.3867396,
9/15/2019,01:00:00,6604.429822,187546.8614,848.5,0.639999986,5707.353505,5888.943243,11596.29675,333.9801896,337.29515,
9/15/2019,05:00:00,6727.88495,245690.2587,848.5,0.639999986,5091.526215,5200.742915,10292.26913,338.7925934,341.5370156,1.100000024
9/15/2019,09:00:00,6757.271876,260003.7884,836,0.439999998,4962.91269,5067.281218,10030.19391,340.0922635,343.0427677,
9/15/2019,13:00:00,6769.641602,282078.7757,836,0.439999998,4672.832211,4819.933692,9492.765903,339.7932911,342.4415972,3.599999905
9/15/2019,17:00:00,6812.174209,310189.0968,836,0.439999998,4413.123225,4592.376641,9005.499866,339.1606337,341.4354846,
9/15/2019,21:00:00,6817.902261,310086.4851,836,0.439999998,4385.000427,4531.441004,8916.441431,338.0333892,340.0417992,
9/16/2019,01:00:00,6818.752132,309994.6675,836,0.439999998,4392.295993,4559.850263,8952.146256,337.7596117,339.6830814,
9/16/2019,05:00:00,6817.188038,309955.0687,836,0.439999998,4403.114614,4599.777715,9002.892329,337.5294856,339.4392627,4.099999905
9/16/2019,09:00:00,6816.42403,310092.5632,835.7999878,0.439999998,4387.676427,4583.572588,8971.249015,337.4836925,339.2578789,
9/16/2019,13:00:00,6817.048657,309900.1667,835.7999878,0.439999998,4380.197833,4580.78926,8960.987093,337.4770025,339.200472,
9/16/2019,17:00:00,6815.344949,309957.36,835.7999878,0.439999998,4354.145937,4541.469627,8895.615563,337.2313083,338.4565247,
9/16/2019,21:00:00,6813.227409,310086.9088,835.7999878,0.439999998,4313.883752,4497.29409,8811.177841,336.9741803,337.9637303,
9/17/2019,01:00:00,6811.838017,310008.7063,835.7999878,0.439999998,4371.878574,4572.021027,8943.899601,336.4670892,337.7722147,
9/17/2019,05:00:00,6811.042796,310052.4721,835.7999878,0.439999998,4376.848452,4550.369272,8927.217724,336.5214533,337.7617411,5.400000095
9/17/2019,09:00:00,6809.879297,310011.6946,834.2000122,0.449999988,4385.561015,4573.287899,8958.848915,336.4903797,337.8347595,
9/17/2019,13:00:00,6808.837795,309883.9215,834.2000122,0.449999988,4373.534814,4570.458183,8943.992996,336.6342712,338.065557,
9/17/2019,17:00:00,6805.064645,309636.7274,834.2000122,0.449999988,4382.737817,4598.682845,8981.420663,336.9762056,338.670406,
9/17/2019,21:00:00,6799.45391,310002.8225,834.2000122,0.449999988,4248.819927,4649.720388,8898.540316,337.3136414,338.8922968,
9/18/2019,01:00:00,6800.753637,309999.5226,834.2000122,0.449999988,4233.809652,4627.605667,8861.415319,336.9465311,338.4277883,
9/18/2019,05:00:00,6798.810909,310016.1213,834.2000122,0.449999988,4178.248325,4554.450863,8732.699188,336.1540994,337.1273576,8.399999619
9/18/2019,09:00:00,6788.885252,309514.7229,835.9000244,0.49000001,4296.283752,4555.650645,8851.934397,335.6057358,336.4944576,
9/18/2019,13:00:00,6756.212111,285696.6804,835.9000244,0.49000001,4538.896299,4691.484066,9230.380365,336.0710879,337.0412133,
9/18/2019,17:00:00,6746.904225,280011.3654,835.9000244,0.49000001,4584.813467,4708.892401,9293.705868,336.1535935,337.2595203,
9/18/2019,21:00:00,6746.401221,279956.0534,835.9000244,0.49000001,4560.097988,4675.679464,9235.777451,335.9869408,336.7529235,
9/19/2019,01:00:00,6746.59362,280050.2683,835.9000244,0.49000001,4544.055211,4655.94507,9200.000281,335.9966591,336.5456478,
9/19/2019,05:00:00,6745.466461,279955.4691,835.9000244,0.49000001,4528.688164,4640.207222,9168.895386,336.0297007,336.4522004,9.800000191
9/19/2019,09:00:00,6736.082528,272219.9192,839.7999878,0.50999999,4619.441999,4730.857901,9350.2999,336.2461815,336.4770822,
9/19/2019,13:00:00,6719.51893,257125.9384,839.7999878,0.50999999,4754.296083,4880.249329,9634.545412,336.3246429,336.7324393,
9/19/2019,17:00:00,6704.502521,247950.4404,839.7999878,0.50999999,4872.999611,5014.627596,9887.627207,336.329513,337.0102275,
9/19/2019,21:00:00,6698.448667,245102.2493,839.7999878,0.50999999,4879.559077,5022.565586,9902.124663,335.3026136,335.8549848,
9/20/2019,01:00:00,6701.535905,245127.8799,839.7999878,0.50999999,4887.34097,5028.293613,9915.634583,335.4373601,336.2251876,
9/20/2019,05:00:00,6703.078625,244973.87,839.7999878,0.50999999,4910.039795,5035.703733,9945.743528,335.5566705,336.5495567,4.699999809
9/20/2019,09:00:00,6704.655196,245128.2662,837.5999756,0.519999981,4905.717978,5026.643947,9932.361924,335.182919,336.3429137,
9/20/2019,13:00:00,6701.517617,245114.2117,837.5999756,0.519999981,4762.170908,4893.674274,9655.845182,334.5272643,334.1092357,
9/20/2019,17:00:00,6699.38994,244976.2116,837.5999756,0.519999981,4711.960151,4835.981309,9547.941461,334.5300872,333.4485353,
9/20/2019,21:00:00,6700.780093,245113.1448,837.5999756,0.519999981,4761.900533,4893.613919,9655.514453,334.4420733,333.8890983,
9/21/2019,01:00:00,6701.60443,245116.7095,837.5999756,0.519999981,4779.068835,4908.964152,9688.032987,334.0179707,333.5467023,
9/21/2019,05:00:00,6701.574702,245107.6781,837.5999756,0.519999981,4769.593242,4896.612733,9666.205975,333.9371759,333.2900601,7.900000095
9/21/2019,09:00:00,6701.054553,245107.2397,837.2999878,0.529999971,4774.508704,4900.154839,9674.663543,334.1003877,333.4324781,
9/21/2019,13:00:00,6698.059229,245102.3505,837.2999878,0.529999971,4765.135139,4897.425506,9662.560646,334.1028082,333.5472109,
9/21/2019,17:00:00,6697.23067,245091.5442,837.2999878,0.529999971,4772.093175,4907.671186,9679.764361,334.1323127,333.6592552,
9/21/2019,21:00:00,6699.503034,245132.4572,837.2999878,0.529999971,4775.120944,4915.490852,9690.611796,334.0428279,333.4627927,
9/22/2019,01:00:00,6699.294705,244977.2486,837.2999878,0.529999971,4783.214939,4912.457611,9695.67255,334.1140109,333.478306,
9/22/2019,05:00:00,6699.899665,245132.7729,837.2999878,0.529999971,4772.032748,4897.855622,9669.88837,334.0922883,333.3921932,8
9/22/2019,09:00:00,6699.880362,244941.6836,837.7999878,0.529999971,4768.553248,4892.782555,9661.335803,334.0969059,333.3474251,
9/22/2019,13:00:00,6701.662976,245094.2618,837.7999878,0.529999971,4810.268285,4939.773195,9750.04148,334.0813742,333.4842714,
9/22/2019,17:00:00,6696.355177,245068.993,837.7999878,0.529999971,4946.793514,5091.069803,10037.86332,334.3159736,334.2584773,
9/22/2019,21:00:00,6686.844324,237608.7408,837.7999878,0.529999971,4885.249495,5027.832717,9913.082211,334.6632154,334.7558265,
9/23/2019,01:00:00,6656.045771,215289.0726,837.7999878,0.529999971,5077.93461,5244.749201,10322.68381,334.4927629,334.8887259,
9/23/2019,05:00:00,6653.738525,215015.1987,837.7999878,0.529999971,5020.826795,5176.196734,10197.02353,333.9719471,333.8893087,3.700000048
9/23/2019,09:00:00,6649.228387,214994.5773,838.9000244,0.529999971,4988.620161,5136.665794,10125.28595,332.8560855,332.3473277,
9/23/2019,13:00:00,6647.639508,214995.4598,838.9000244,0.529999971,4970.372525,5122.418223,10092.79075,332.6680581,331.9664795,
9/23/2019,17:00:00,6646.130971,214996.5746,838.9000244,0.529999971,4948.921692,5099.657129,10048.57882,332.0879349,331.2044981,
9/23/2019,21:00:00,6645.698283,214997.2688,838.9000244,0.529999971,4936.671657,5084.823508,10021.49516,331.7554149,330.6926557,
9/24/2019,01:00:00,6639.30419,211103.4141,838.9000244,0.529999971,4984.555822,5127.101943,10111.65777,331.8444568,330.7941936,
9/24/2019,05:00:00,6637.275838,209996.3188,838.9000244,0.529999971,5010.568786,5132.114145,10142.68293,331.8411931,330.9333861,6.800000191
9/24/2019,09:00:00,6637.560745,210003.1097,840,0.550000012,5016.975221,5136.768832,10153.74405,332.0015702,331.1773355,
9/24/2019,13:00:00,6638.246946,209321.5485,840,0.550000012,5047.391611,5193.38614,10240.77775,332.7290002,332.8930766,
9/24/2019,17:00:00,6629.576837,204999.7373,840,0.550000012,5126.197942,5280.856107,10407.05405,332.59139,333.254796,
9/24/2019,21:00:00,6631.954959,204999.1605,840,0.550000012,5142.560695,5301.618062,10444.17876,332.9964811,334.046907,
9/25/2019,01:00:00,6632.477641,205014.4012,840,0.550000012,5162.507677,5318.705058,10481.21273,333.1602984,334.6252119,
9/25/2019,05:00:00,6630.59994,202543.066,840,0.550000012,5203.157861,5344.833596,10547.99146,333.1693051,334.6676573,5.199999809
9/25/2019,09:00:00,6612.695011,191770.9619,840.4000244,0.579999983,5319.685884,5470.30486,10789.99074,331.2952075,332.1841171,
9/25/2019,13:00:00,6538.064515,157258.6781,840.4000244,0.579999983,5761.778381,5944.166493,11705.94487,325.9113681,326.5203838,
9/25/2019,17:00:00,6539.955183,161455.4704,840.4000244,0.579999983,5746.366192,5919.02578,11665.39197,326.7398096,327.5312415,
9/25/2019,21:00:00,6586.69083,189094.313,840.4000244,0.579999983,5493.115236,5650.651783,11143.76702,329.6579075,330.8990317,
9/26/2019,01:00:00,6628.641405,211876.0239,840.4000244,0.579999983,5528.807079,5662.302668,11191.10975,332.3685856,335.7458466,
9/26/2019,05:00:00,6652.93116,207734.9515,840.4000244,0.579999983,6196.111868,6302.198523,12498.31039,339.4685616,347.3338571,9.100000381
9/26/2019,09:00:00,6656.51628,205940.4182,851.5999756,0.810000002,6353.57201,6458.517019,12812.08903,340.3279222,349.1117383,7.699999809
9/26/2019,13:00:00,6649.356109,206149.7736,851.5999756,0.810000002,6275.628677,6380.756168,12656.38484,337.3303001,345.857079,
9/26/2019,17:00:00,6632.258219,199970.2397,851.5999756,0.810000002,6243.604901,6341.238025,12584.84293,336.8425395,344.4418314,
9/26/2019,21:00:00,6629.788444,198297.8781,851.5999756,0.810000002,6331.32069,6433.900486,12765.22118,338.2388397,346.5531473,
9/27/2019,01:00:00,6642.566733,203493.0484,851.5999756,0.810000002,6313.878671,6419.062688,12732.94136,339.0873202,347.7516241,
9/27/2019,05:00:00,6657.892113,210953.7669,851.5999756,0.810000002,6222.095631,6321.882411,12543.97804,339.7232642,348.1217279,6.900000095
9/27/2019,09:00:00,6657.30457,211211.3425,850.5999756,0.860000014,6213.052091,6311.773249,12524.82534,340.0504669,348.2008504,
9/27/2019,13:00:00,6680.95027,224336.9569,850.5999756,0.860000014,6138.169874,6247.934949,12386.10482,342.9413825,351.2730079,
9/27/2019,17:00:00,6688.884323,226021.1178,850.5999756,0.860000014,6212.849606,6329.654234,12542.50384,343.5165865,352.4099393,
9/27/2019,21:00:00,6689.435548,225990.9347,850.5999756,0.860000014,6237.26551,6354.590424,12591.85593,343.8734714,353.0790123,
9/28/2019,01:00:00,6712.804986,237371.9912,850.5999756,0.860000014,6108.171383,6199.003116,12307.1745,347.1078856,355.9391113,
9/28/2019,05:00:00,6725.222148,242740.7853,850.5999756,0.860000014,5990.819598,6074.271654,12065.09125,347.6334605,355.8731368,3.200000048
9/28/2019,09:00:00,6726.539307,243035.2923,859.9000244,0.790000021,5999.843107,6086.045962,12085.88907,347.6538034,355.8171867,
9/28/2019,13:00:00,6722.586165,240037.6004,859.9000244,0.790000021,6054.337262,6145.907051,12200.24431,347.7814291,356.1249161,
9/28/2019,17:00:00,6718.456528,238112.0163,859.9000244,0.790000021,6127.046317,6238.216225,12365.26254,347.7519793,356.2550795,3.299999952
9/28/2019,21:00:00,6738.344493,246093.0287,859.9000244,0.790000021,6106.716031,6261.864324,12368.58036,347.6229013,355.8878269,
9/29/2019,01:00:00,6774.5549,267294.5766,859.9000244,0.790000021,5816.005282,6059.096623,11875.1019,349.4202637,356.9730285,
9/29/2019,05:00:00,6807.199388,288309.8168,859.9000244,0.790000021,5516.859377,5821.008106,11337.86748,351.4853635,358.4148872,3.900000095
9/29/2019,09:00:00,6808.298673,288363.4786,859.7000122,0.720000029,5439.265033,5767.307831,11206.57286,351.8021117,358.2143788,
9/29/2019,13:00:00,6811.02237,287836.9197,859.7000122,0.720000029,5400.302553,5730.665906,11130.96846,352.7915594,358.6584314,
9/29/2019,17:00:00,6790.671656,276395.4826,859.7000122,0.720000029,5399.575559,5701.90835,11101.48391,352.561206,357.395991,
9/29/2019,21:00:00,6781.565257,271944.781,859.7000122,0.720000029,5421.005383,5736.245414,11157.2508,352.4587942,357.0542741,
9/30/2019,01:00:00,6774.008563,272049.2898,859.7000122,0.720000029,5410.784329,5730.219929,11141.00426,352.328352,356.8408528,
9/30/2019,05:00:00,6774.196145,271981.4739,859.7000122,0.720000029,5405.397266,5724.73282,11130.13009,352.271879,356.7345097,3.400000095
9/30/2019,09:00:00,6775.432547,272030.1196,853.9000244,0.720000029,5404.048139,5732.733314,11136.78145,352.2448815,356.6892491,
9/30/2019,13:00:00,6777.001229,272672.9066,853.9000244,0.720000029,5420.626864,5744.851482,11165.47835,352.2702269,356.6200566,
9/30/2019,17:00:00,6783.628163,275014.8602,853.9000244,0.720000029,5405.192178,5743.780329,11148.97251,352.4947953,357.0036234,
9/30/2019,21:00:00,6775.31284,271973.0262,853.9000244,0.720000029,5454.065959,5760.312339,11214.3783,352.3982709,357.0647248,
10/1/2019,01:00:00,6741.974011,262332.3473,853.9000244,0.720000029,5524.156146,5795.414545,11319.57069,352.2258414,356.6603726,
10/1/2019,05:00:00,6738.162878,260212.1435,853.9000244,0.720000029,5576.7355,5832.960371,11409.69587,352.3209504,356.8532826,3.400000095
10/1/2019,09:00:00,6732.259429,260209.7606,855.7999878,0.720000029,5496.835719,5755.824142,11252.65986,351.0978111,355.6079668,
10/1/2019,13:00:00,6731.27161,260166.9536,855.7999878,0.720000029,5457.442202,5737.638481,11195.08068,350.5913515,354.8689262,
10/1/2019,17:00:00,6727.210067,260222.005,855.7999878,0.720000029,5424.051132,5702.026622,11126.07775,348.9986806,353.1598318,
10/1/2019,21:00:00,6718.977545,260072.2618,855.7999878,0.720000029,5330.71925,5612.738183,10943.45743,348.2397807,351.9682277,
10/2/2019,01:00:00,6712.482651,256109.3846,855.7999878,0.720000029,5350.141898,5619.660052,10969.80195,348.195297,351.8018098,
10/2/2019,05:00:00,6709.965567,255002.4109,855.7999878,0.720000029,5353.126632,5603.713182,10956.83981,348.1460598,351.6568344,6
10/2/2019,09:00:00,6707.44712,254971.0816,855.5999756,0.769999981,5320.417816,5575.903815,10896.32163,347.1542108,350.6960935,
10/2/2019,13:00:00,6700.614032,255023.9939,855.5999756,0.769999981,5243.211954,5513.939477,10757.15143,345.686826,348.9539095,
10/2/2019,17:00:00,6694.848357,255013.1607,855.5999756,0.769999981,5190.28242,5468.713967,10658.99639,345.3461301,348.1171675,
10/2/2019,21:00:00,6706.963682,256459.5315,855.5999756,0.769999981,5307.433217,5576.043579,10883.4768,348.4428519,351.7043384,
10/3/2019,01:00:00,6720.708007,262292.2957,855.5999756,0.769999981,5300.556553,5599.13395,10899.6905,349.6948703,353.0246605,
10/3/2019,05:00:00,6729.878485,264997.4286,855.5999756,0.769999981,5298.71669,5607.432048,10906.14874,350.1778164,353.8097513,7.5
10/3/2019,09:00:00,6733.973947,265005.4483,856.5,0.800000012,5282.794637,5592.165317,10874.95995,349.9435907,353.5674736,
10/3/2019,13:00:00,6728.265257,264989.2059,856.5,0.800000012,5309.029031,5619.310836,10928.33987,349.9758984,353.5648677,
10/3/2019,17:00:00,6741.526425,267136.1333,856.5,0.800000012,5287.696851,5611.500931,10899.19778,350.2669535,353.9049193,
10/3/2019,21:00:00,6754.630162,272269.5828,856.5,0.800000012,5232.097631,5570.498711,10802.59634,350.5444284,354.1551476,
10/4/2019,01:00:00,6754.622797,271670.3739,856.5,0.800000012,5209.48103,5554.346351,10763.82738,350.326523,353.8528086,
10/4/2019,05:00:00,6752.904502,272267.1659,856.5,0.800000012,5140.432706,5473.222763,10613.65547,349.7986923,353.2413204,6.599999905
10/4/2019,09:00:00,6702.836581,272557.7915,858.7000122,0.779999971,5140.10954,5452.679399,10592.78894,351.8074959,356.0254062,
10/4/2019,13:00:00,6594.3492,272287.637,858.7000122,0.779999971,5193.845265,5501.562572,10695.40784,352.0606681,356.6065796,
10/4/2019,17:00:00,6501.982469,272873.3358,858.7000122,0.779999971,5117.102208,5429.667776,10546.76998,352.3841164,357.0843049,
10/4/2019,21:00:00,6594.296697,267748.2856,858.7000122,0.779999971,5283.42854,5566.96157,10850.39011,352.7633576,358.0814945,
10/5/2019,01:00:00,6740.927804,262456.889,858.7000122,0.779999971,5388.473921,5653.572105,11042.04603,352.0310789,357.4128499,
10/5/2019,05:00:00,6762.056864,262779.4023,858.7000122,0.779999971,5291.749734,5561.059819,10852.80955,351.7305432,356.4120512,3.099999905
10/5/2019,09:00:00,6724.927203,262631.9837,861.7999878,0.720000029,5255.622165,5528.713069,10784.33523,351.5674175,356.2222034,
10/5/2019,13:00:00,6709.931134,262780.4947,861.7999878,0.720000029,5225.232911,5503.223933,10728.45684,350.2018053,354.8332413,
10/5/2019,17:00:00,6708.045527,263362.3245,861.7999878,0.720000029,5193.053922,5473.945769,10666.99969,351.3569333,355.3187502,
10/5/2019,21:00:00,6741.123878,283624.2663,861.7999878,0.720000029,5088.286638,5440.215001,10528.50164,354.5075366,358.148778,
10/6/2019,01:00:00,6783.339764,319781.4587,861.7999878,0.720000029,4717.687166,5040.381801,9758.068967,358.4645053,361.4432352,
10/6/2019,05:00:00,6795.882932,324987.7152,861.7999878,0.720000029,4583.966819,4945.093929,9529.060748,361.5015893,364.1046149,3.599999905
10/6/2019,09:00:00,6808.40692,325026.0332,862.7999878,0.910000026,4607.526717,4940.657654,9548.184371,362.514275,365.1656995,
10/6/2019,13:00:00,6808.261793,325032.2472,862.7999878,0.910000026,4624.330054,4961.036693,9585.366747,362.8983006,365.7451444,
10/6/2019,17:00:00,6815.880528,325082.7685,862.7999878,0.910000026,4737.203387,5025.94597,9763.149357,362.9956878,366.3878628,
10/6/2019,21:00:00,5368.545352,185278.0037,862.7999878,0.910000026,6165.465145,6512.659702,12678.12485,353.5730134,357.2260988,
10/7/2019,01:00:00,3364.761845,-545.138188,862.7999878,0.910000026,8652.982548,8802.165781,17455.14833,269.719777,278.7409228,
10/7/2019,05:00:00,5212.452512,83538.19288,862.7999878,0.910000026,8180.60359,8820.864989,17001.46858,195.2220831,195.4771672,
10/7/2019,09:00:00,6547.552658,172340.4017,862.7999878,0.910000026,7871.867002,8840.667665,16712.53467,263.8010213,257.7769821,13.5
10/7/2019,13:00:00,6484.537751,168036.0744,862.7999878,0.910000026,5838.348798,6566.710608,12405.05941,348.6407533,347.1984783,0.800000012
10/7/2019,17:00:00,6637.50206,181892.3607,862.7999878,0.910000026,5833.893482,6512.874475,12346.76796,350.5490561,350.144054,
10/7/2019,21:00:00,6643.218045,198426.5977,862.7999878,0.910000026,5604.060045,6164.065308,11768.12535,354.631291,354.6271716,
10/8/2019,01:00:00,6498.531261,198195.8965,862.7999878,0.910000026,5677.697087,6146.481422,11824.17851,355.2184899,355.939606,
10/8/2019,05:00:00,6474.388774,197970.5705,862.7999878,0.910000026,5885.974736,6279.434209,12165.40894,355.7836196,357.0817214,0.800000012
10/8/2019,09:00:00,6527.367808,197845.1187,836.7999878,0.670000017,6071.309233,6390.222919,12461.53215,356.1239969,358.1007031,
10/8/2019,13:00:00,6480.857745,198236.3196,836.7999878,0.670000017,6056.530171,6301.481871,12358.01204,354.9770732,357.1015615,
10/8/2019,17:00:00,6492.549141,204067.5977,836.7999878,0.670000017,5956.659498,6129.431485,12086.09098,354.0509233,355.9949985,
10/8/2019,21:00:00,6656.935133,212498.6042,836.7999878,0.670000017,5993.209527,6093.922836,12087.13236,354.3124431,356.6304032,
10/9/2019,01:00:00,6679.873734,212702.1332,836.7999878,0.670000017,6044.913536,6069.276428,12114.18996,354.4719196,356.7177024,
10/9/2019,05:00:00,6681.834971,212859.0335,836.7999878,0.670000017,6079.930887,6033.380977,12113.31186,354.0275892,356.4160918,0.800000012
10/9/2019,09:00:00,6681.752505,212712.3977,836.4000244,0.709999979,6039.560709,5969.311373,12008.87208,353.5587084,355.8833015,
10/9/2019,13:00:00,6688.654509,223915.7714,836.4000244,0.709999979,5836.656886,5778.801785,11615.45867,352.4506616,354.8917775,
10/9/2019,17:00:00,6613.824296,229037.884,836.4000244,0.709999979,5698.068169,5650.531116,11348.59928,352.2144015,354.2385683,
10/9/2019,21:00:00,6700.8115,232532.0821,836.4000244,0.709999979,5588.94141,5553.961268,11142.90268,352.4729345,353.5284863,
10/10/2019,01:00:00,6717.772418,232684.6855,836.4000244,0.709999979,5544.340529,5506.554327,11050.89486,352.5664123,353.5693598,
10/10/2019,05:00:00,6719.424721,232845.6705,836.4000244,0.709999979,5463.239932,5426.777258,10890.01719,352.4203502,352.8859262,0.899999976
10/10/2019,09:00:00,6717.40828,232808.5961,834.2000122,0.709999979,5303.536695,5266.197356,10569.73405,352.1514417,351.5099212,
10/10/2019,13:00:00,6716.433603,233028.2559,834.2000122,0.709999979,5256.532767,5223.557868,10480.09063,350.6965803,350.2573037,1
10/10/2019,17:00:00,6712.745105,233851.2237,834.2000122,0.709999979,5417.082358,5397.214226,10814.29658,349.8899321,351.2210002,
10/10/2019,21:00:00,6712.858684,233340.3637,834.2000122,0.709999979,5316.474556,5298.232367,10614.70692,349.3918497,350.0855206,
10/11/2019,01:00:00,6732.450689,242792.3261,834.2000122,0.709999979,5302.517569,5358.067249,10660.58482,350.4610507,351.7534228,
10/11/2019,05:00:00,6635.777273,266704.4794,834.2000122,0.709999979,5063.739428,5296.817804,10360.55723,352.3696106,354.2124493,1.200000048
10/11/2019,09:00:00,6766.31798,289058.9122,842.9000244,0.74000001,4943.315364,5236.255552,10179.57092,354.3323819,356.5991819,
10/11/2019,13:00:00,6758.018278,315868.2221,842.9000244,0.74000001,4658.594094,4917.165315,9575.75941,355.0302721,357.083,1.600000024
10/11/2019,17:00:00,6730.244356,319536.4915,842.9000244,0.74000001,4464.158099,4762.971135,9227.129234,354.3761626,356.1175248,
10/11/2019,21:00:00,6700.984342,324677.1853,842.9000244,0.74000001,4414.257286,4715.448583,9129.705869,354.7779713,356.7972806,
10/12/2019,01:00:00,6714.191919,325116.2531,842.9000244,0.74000001,4442.943216,4778.603342,9221.546559,354.2908859,356.7609605,
10/12/2019,05:00:00,6714.079256,325781.1616,842.9000244,0.74000001,4320.68122,4698.882304,9019.563525,353.1154871,355.2590385,3.299999952
10/12/2019,09:00:00,6708.744588,325742.8484,847.7000122,0.769999981,4261.878515,4626.097845,8887.97636,352.4233228,354.3807329,
10/12/2019,13:00:00,6719.310279,326300.3248,847.7000122,0.769999981,4600.950889,4845.192517,9446.143406,355.7256789,358.6414417,
10/12/2019,17:00:00,6669.704289,290581.626,847.7000122,0.769999981,4556.412048,5285.449049,9841.861097,351.9982108,354.9897772,
10/12/2019,21:00:00,6622.251488,277838.9967,847.7000122,0.769999981,4686.650651,5535.041419,10221.69207,346.7544888,351.3871598,
10/13/2019,01:00:00,6617.025654,280021.362,847.7000122,0.769999981,4506.151422,5438.827771,9944.979193,344.7843632,349.1413474,
10/13/2019,05:00:00,6611.152935,280012.0239,847.7000122,0.769999981,4396.199305,5310.535854,9706.73516,343.5428736,347.0491975,9.199999809
10/13/2019,09:00:00,6606.629539,281529.0077,851.9000244,0.800000012,4387.721202,5246.784214,9634.505416,344.3141192,347.663615,
10/13/2019,13:00:00,6602.44247,280148.9304,851.9000244,0.800000012,4377.415765,5232.798777,9610.214543,343.372398,346.8241326,
10/13/2019,17:00:00,6613.591977,288527.5123,851.9000244,0.800000012,4378.337426,5197.617803,9575.955229,345.2557966,348.5223992,
10/13/2019,21:00:00,6696.420572,309372.8341,851.9000244,0.800000012,4596.3062,5140.05016,9736.35636,349.2629013,353.768644,
10/14/2019,01:00:00,6715.648131,312718.5838,851.9000244,0.800000012,4649.950974,5066.924315,9716.875289,349.1902412,353.2367577,
10/14/2019,05:00:00,6720.811607,319260.528,851.9000244,0.800000012,4527.049072,4857.614983,9384.664055,349.3900745,352.5852666,8.399999619
10/14/2019,09:00:00,6723.075119,324186.7238,847.9000244,0.860000014,4558.12805,4827.255002,9385.383052,349.317867,352.4460898,
10/14/2019,13:00:00,6721.487106,324310.5666,847.9000244,0.860000014,4521.334187,4773.607457,9294.941645,349.286414,352.3328831,
10/14/2019,17:00:00,6729.458254,323875.8269,847.9000244,0.860000014,4552.934747,4799.556363,9352.49111,349.172398,351.9424057,
10/14/2019,21:00:00,6731.557497,321770.6727,847.9000244,0.860000014,4611.91193,4825.702505,9437.614436,349.1805278,352.5059847,
10/15/2019,01:00:00,6744.21866,298145.771,847.9000244,0.860000014,4747.406481,5058.34722,9805.753701,348.6632867,351.9729588,
